ell,resolution,observer,U_over_M,n_eff
1,2048,r/M=200,283.3774112775362,-3.6763888614147717
1,2048,r/M=200,283.4274112775362,-3.676467292391611
1,2048,r/M=200,283.47741127753613,-3.6765457024546326
1,2048,r/M=200,283.5274112775361,-3.676624091868456
1,2048,r/M=200,283.57741127753604,-3.676702461042896
1,2048,r/M=200,283.627411277536,-3.6767808100655417
1,2048,r/M=200,283.67741127753595,-3.6768591393061674
1,2048,r/M=200,283.7274112775359,-3.6769374490218447
1,2048,r/M=200,283.77741127753586,-3.6770157395342826
1,2048,r/M=200,283.8274112775358,-3.677094010971744
1,2048,r/M=200,283.87741127753577,-3.6771722636884263
1,2048,r/M=200,283.9274112775357,-3.6772504980225706
1,2048,r/M=200,283.9774112775357,-3.677328714086596
1,2048,r/M=200,284.02741127753563,-3.677406912299689
1,2048,r/M=200,284.0774112775356,-3.6774850928955645
1,2048,r/M=200,284.12741127753554,-3.6775632561484093
1,2048,r/M=200,284.1774112775355,-3.6776414022840744
1,2048,r/M=200,284.22741127753545,-3.6777195316415976
1,2048,r/M=200,284.2774112775354,-3.67779764448747
1,2048,r/M=200,284.32741127753536,-3.677875741031735
1,2048,r/M=200,284.3774112775353,-3.6779538216461645
1,2048,r/M=200,284.42741127753527,-3.6780318865329624
1,2048,r/M=200,284.4774112775352,-3.6781099359752596
1,2048,r/M=200,284.5274112775352,-3.6781879703290983
1,2048,r/M=200,284.57741127753513,-3.678265989780851
1,2048,r/M=200,284.6274112775351,-3.6783439946382974
1,2048,r/M=200,284.67741127753504,-3.6784219852012727
1,2048,r/M=200,284.727411277535,-3.6784999616645533
1,2048,r/M=200,284.77741127753495,-3.6785779243929544
1,2048,r/M=200,284.8274112775349,-3.678655873686717
1,2048,r/M=200,284.87741127753486,-3.6787338097409674
1,2048,r/M=200,284.9274112775348,-3.6788117328480765
1,2048,r/M=200,284.97741127753477,-3.678889643243856
1,2048,r/M=200,285.0274112775347,-3.6789675412047176
1,2048,r/M=200,285.0774112775347,-3.67904542717735
1,2048,r/M=200,285.12741127753463,-3.679123301260221
1,2048,r/M=200,285.1774112775346,-3.6792011637139037
1,2048,r/M=200,285.22741127753454,-3.6792790149287913
1,2048,r/M=200,285.2774112775345,-3.6793568550360236
1,2048,r/M=200,285.32741127753445,-3.679434684385719
1,2048,r/M=200,285.3774112775344,-3.6795125033281715
1,2048,r/M=200,285.42741127753436,-3.6795903119867077
1,2048,r/M=200,285.4774112775343,-3.679668110582034
1,2048,r/M=200,285.52741127753427,-3.67974589956217
1,2048,r/M=200,285.5774112775342,-3.6798236791318786
1,2048,r/M=200,285.6274112775342,-3.679901449447291
1,2048,r/M=200,285.67741127753413,-3.6799792109081597
1,2048,r/M=200,285.7274112775341,-3.6800569637276683
1,2048,r/M=200,285.77741127753404,-3.6801347081190805
1,2048,r/M=200,285.827411277534,-3.680212444352605
1,2048,r/M=200,285.87741127753395,-3.680290172722945
1,2048,r/M=200,285.9274112775339,-3.6803678934843083
1,2048,r/M=200,285.97741127753386,-3.6804456068666256
1,2048,r/M=200,286.0274112775338,-3.680523313132437
1,2048,r/M=200,286.07741127753377,-3.680601012454957
1,2048,r/M=200,286.1274112775337,-3.680678705218889
1,2048,r/M=200,286.1774112775337,-3.680756391630196
1,2048,r/M=200,286.22741127753363,-3.6808340718298336
1,2048,r/M=200,286.2774112775336,-3.6809117461540612
1,2048,r/M=200,286.32741127753354,-3.6809894149148903
1,2048,r/M=200,286.3774112775335,-3.6810670782291353
1,2048,r/M=200,286.42741127753345,-3.6811447363275938
1,2048,r/M=200,286.4774112775334,-3.6812223894574365
1,2048,r/M=200,286.52741127753336,-3.6813000379636622
1,2048,r/M=200,286.5774112775333,-3.681377682061118
1,2048,r/M=200,286.62741127753327,-3.681455321752924
1,2048,r/M=200,286.6774112775332,-3.681532957473969
1,2048,r/M=200,286.7274112775332,-3.6816105894637903
1,2048,r/M=200,286.77741127753313,-3.6816882179131203
1,2048,r/M=200,286.8274112775331,-3.681765842963839
1,2048,r/M=200,286.87741127753304,-3.6818434648964664
1,2048,r/M=200,286.927411277533,-3.681921083975337
1,2048,r/M=200,286.97741127753295,-3.681998700277302
1,2048,r/M=200,287.0274112775329,-3.6820763141076145
1,2048,r/M=200,287.07741127753286,-3.6821539257308733
1,2048,r/M=200,287.1274112775328,-3.6822315353138637
1,2048,r/M=200,287.17741127753277,-3.6823091429907673
1,2048,r/M=200,287.2274112775327,-3.6823867489692605
1,2048,r/M=200,287.2774112775327,-3.6824643535224126
1,2048,r/M=200,287.32741127753263,-3.6825419568499154
1,2048,r/M=200,287.3774112775326,-3.682619559135193
1,2048,r/M=200,287.42741127753254,-3.6826971605780656
1,2048,r/M=200,287.4774112775325,-3.6827747612558617
1,2048,r/M=200,287.52741127753245,-3.682852361482882
1,2048,r/M=200,287.5774112775324,-3.682929961475493
1,2048,r/M=200,287.62741127753236,-3.6830075612702946
1,2048,r/M=200,287.6774112775323,-3.6830851611573054
1,2048,r/M=200,287.72741127753227,-3.683162761271299
1,2048,r/M=200,287.7774112775322,-3.683240361820683
1,2048,r/M=200,287.8274112775322,-3.6833179629730366
1,2048,r/M=200,287.87741127753213,-3.6833955648141647
1,2048,r/M=200,287.9274112775321,-3.6834731676589967
1,2048,r/M=200,287.97741127753204,-3.683550771560694
1,2048,r/M=200,288.027411277532,-3.6836283767361095
1,2048,r/M=200,288.07741127753195,-3.6837059833284878
1,2048,r/M=200,288.1274112775319,-3.6837835914811
1,2048,r/M=200,288.17741127753186,-3.683861201329057
1,2048,r/M=200,288.2274112775318,-3.68393881300749
1,2048,r/M=200,288.27741127753177,-3.6840164268072293
1,2048,r/M=200,288.3274112775317,-3.6840940427324176
1,2048,r/M=200,288.3774112775317,-3.684171660959249
1,2048,r/M=200,288.42741127753163,-3.684249281647575
1,2048,r/M=200,288.4774112775316,-3.6843269048588967
1,2048,r/M=200,288.52741127753154,-3.6844045308678997
1,2048,r/M=200,288.5774112775315,-3.684482159752544
1,2048,r/M=200,288.62741127753145,-3.6845597914923327
1,2048,r/M=200,288.6774112775314,-3.684637426370258
1,2048,r/M=200,288.72741127753136,-3.6847150645135214
1,2048,r/M=200,288.7774112775313,-3.6847927060575474
1,2048,r/M=200,288.82741127753127,-3.6848703509571874
1,2048,r/M=200,288.8774112775312,-3.6849479994299226
1,2048,r/M=200,288.9274112775312,-3.6850256516604656
1,2048,r/M=200,288.97741127753113,-3.6851033076446833
1,2048,r/M=200,289.0274112775311,-3.685180967567304
1,2048,r/M=200,289.07741127753104,-3.6852586314652247
1,2048,r/M=200,289.127411277531,-3.685336299465688
1,2048,r/M=200,289.17741127753095,-3.6854139716055476
1,2048,r/M=200,289.2274112775309,-3.6854916481106774
1,2048,r/M=200,289.27741127753086,-3.685569329026159
1,2048,r/M=200,289.3274112775308,-3.685647014347695
1,2048,r/M=200,289.37741127753077,-3.685724704218956
1,2048,r/M=200,289.4274112775307,-3.6858023987178345
1,2048,r/M=200,289.4774112775307,-3.685880097996252
1,2048,r/M=200,289.52741127753063,-3.685957802082731
1,2048,r/M=200,289.5774112775306,-3.6860355109975123
1,2048,r/M=200,289.62741127753054,-3.686113224785476
1,2048,r/M=200,289.6774112775305,-3.6861909436396583
1,2048,r/M=200,289.72741127753045,-3.686268667604935
1,2048,r/M=200,289.7774112775304,-3.6863463966520205
1,2048,r/M=200,289.82741127753036,-3.6864241308915715
1,2048,r/M=200,289.8774112775303,-3.6865018703930583
1,2048,r/M=200,289.92741127753027,-3.686579615184726
1,2048,r/M=200,289.9774112775302,-3.686657365311252
1,2048,r/M=200,290.0274112775302,-3.686735120891463
1,2048,r/M=200,290.07741127753013,-3.6868128819205284
1,2048,r/M=200,290.1274112775301,-3.686890648377051
1,2048,r/M=200,290.17741127753004,-3.6869684203880024
1,2048,r/M=200,290.22741127753,-3.687046198006131
1,2048,r/M=200,290.27741127752995,-3.68712398120165
1,2048,r/M=200,290.3274112775299,-3.687201769985939
1,2048,r/M=200,290.37741127752986,-3.687279564452846
1,2048,r/M=200,290.4274112775298,-3.687357364621923
1,2048,r/M=200,290.47741127752977,-3.6874351704961534
1,2048,r/M=200,290.5274112775297,-3.6875129821362536
1,2048,r/M=200,290.5774112775297,-3.687590799503807
1,2048,r/M=200,290.62741127752963,-3.687668622618121
1,2048,r/M=200,290.6774112775296,-3.6877464514901845
1,2048,r/M=200,290.72741127752954,-3.6878242862135546
1,2048,r/M=200,290.7774112775295,-3.687902126741287
1,2048,r/M=200,290.82741127752945,-3.6879799729850062
1,2048,r/M=200,290.8774112775294,-3.688057825062887
1,2048,r/M=200,290.92741127752936,-3.688135682969086
1,2048,r/M=200,290.9774112775293,-3.6882135466728756
1,2048,r/M=200,291.02741127752927,-3.688291416201337
1,2048,r/M=200,291.0774112775292,-3.6883692914987716
1,2048,r/M=200,291.1274112775292,-3.6884471725755676
1,2048,r/M=200,291.17741127752913,-3.6885250594089474
1,2048,r/M=200,291.2274112775291,-3.6886029519677717
1,2048,r/M=200,291.27741127752904,-3.688680850320152
1,2048,r/M=200,291.327411277529,-3.688758754385138
1,2048,r/M=200,291.37741127752895,-3.6888366641147794
1,2048,r/M=200,291.4274112775289,-3.688914579527287
1,2048,r/M=200,291.47741127752886,-3.6889925005828244
1,2048,r/M=200,291.5274112775288,-3.689070427274601
1,2048,r/M=200,291.57741127752877,-3.6891483595294567
1,2048,r/M=200,291.6274112775287,-3.68922629733213
1,2048,r/M=200,291.6774112775287,-3.689304240650701
1,2048,r/M=200,291.72741127752863,-3.689382189469742
1,2048,r/M=200,291.7774112775286,-3.689460143707402
1,2048,r/M=200,291.82741127752854,-3.689538103339766
1,2048,r/M=200,291.8774112775285,-3.6896160683511274
1,2048,r/M=200,291.92741127752845,-3.689694038626137
1,2048,r/M=200,291.9774112775284,-3.6897720142152677
1,2048,r/M=200,292.02741127752836,-3.6898499949780588
1,2048,r/M=200,292.0774112775283,-3.689927980848598
1,2048,r/M=200,292.12741127752827,-3.6900059718687936
1,2048,r/M=200,292.1774112775282,-3.6900839679642585
1,2048,r/M=200,292.2274112775282,-3.690161969027261
1,2048,r/M=200,292.27741127752813,-3.6902399750163846
1,2048,r/M=200,292.3274112775281,-3.6903179858319572
1,2048,r/M=200,292.37741127752804,-3.6903960014406487
1,2048,r/M=200,292.427411277528,-3.6904740218339724
1,2048,r/M=200,292.47741127752795,-3.690552046853739
1,2048,r/M=200,292.5274112775279,-3.6906300764746085
1,2048,r/M=200,292.57741127752786,-3.690708110671156
1,2048,r/M=200,292.6274112775278,-3.690786149226581
1,2048,r/M=200,292.67741127752777,-3.690864192206692
1,2048,r/M=200,292.7274112775277,-3.690942239544158
1,2048,r/M=200,292.7774112775277,-3.691020290955183
1,2048,r/M=200,292.82741127752763,-3.691098346613454
1,2048,r/M=200,292.8774112775276,-3.6911764063847197
1,2048,r/M=200,292.92741127752754,-3.6912544700263368
1,2048,r/M=200,292.9774112775275,-3.6913325376035266
1,2048,r/M=200,293.02741127752745,-3.6914106089816063
1,2048,r/M=200,293.0774112775274,-3.691488684067383
1,2048,r/M=200,293.12741127752736,-3.691566762809189
1,2048,r/M=200,293.1774112775273,-3.691644845088594
1,2048,r/M=200,293.22741127752727,-3.691722930753683
1,2048,r/M=200,293.2774112775272,-3.691801019827415
1,2048,r/M=200,293.3274112775272,-3.691879112157624
1,2048,r/M=200,293.37741127752713,-3.69195720755862
1,2048,r/M=200,293.4274112775271,-3.6920353061530893
1,2048,r/M=200,293.47741127752704,-3.6921134077300897
1,2048,r/M=200,293.527411277527,-3.6921915120784687
1,2048,r/M=200,293.57741127752695,-3.692269619178775
1,2048,r/M=200,293.6274112775269,-3.6923477289363693
1,2048,r/M=200,293.67741127752686,-3.6924258413316022
1,2048,r/M=200,293.7274112775268,-3.692503956161085
1,2048,r/M=200,293.77741127752677,-3.692582073254621
1,2048,r/M=200,293.8274112775267,-3.6926601926589613
1,2048,r/M=200,293.8774112775267,-3.692738314170247
1,2048,r/M=200,293.92741127752663,-3.6928164377264316
1,2048,r/M=200,293.9774112775266,-3.6928945631734518
1,2048,r/M=200,294.02741127752654,-3.692972690390501
1,2048,r/M=200,294.0774112775265,-3.6930508193987133
1,2048,r/M=200,294.12741127752645,-3.693128949901507
1,2048,r/M=200,294.1774112775264,-3.6932070818445033
1,2048,r/M=200,294.22741127752636,-3.693285215173221
1,2048,r/M=200,294.2774112775263,-3.693363349741073
1,2048,r/M=200,294.32741127752627,-3.6934414853762134
1,2048,r/M=200,294.3774112775262,-3.6935196220153803
1,2048,r/M=200,294.4274112775262,-3.693597759561731
1,2048,r/M=200,294.47741127752613,-3.6936758978345976
1,2048,r/M=200,294.5274112775261,-3.693754036761946
1,2048,r/M=200,294.57741127752604,-3.6938321762297686
1,2048,r/M=200,294.627411277526,-3.69391031607367
1,2048,r/M=200,294.67741127752595,-3.6939884561877077
1,2048,r/M=200,294.7274112775259,-3.694066596457424
1,2048,r/M=200,294.77741127752586,-3.694144736743087
1,2048,r/M=200,294.8274112775258,-3.69422287696346
1,2048,r/M=200,294.87741127752577,-3.69430101695338
1,2048,r/M=200,294.9274112775257,-3.6943791565810344
1,2048,r/M=200,294.9774112775257,-3.6944572957312274
1,2048,r/M=200,295.02741127752563,-3.6945354343305454
1,2048,r/M=200,295.0774112775256,-3.694613572188049
1,2048,r/M=200,295.12741127752554,-3.694691709204873
1,2048,r/M=200,295.1774112775255,-3.6947698452736346
1,2048,r/M=200,295.22741127752545,-3.6948479802280754
1,2048,r/M=200,295.2774112775254,-3.694926113935332
1,2048,r/M=200,295.32741127752536,-3.69500424627078
1,2048,r/M=200,295.3774112775253,-3.6950823771432284
1,2048,r/M=200,295.42741127752527,-3.6951605064445685
1,2048,r/M=200,295.4774112775252,-3.6952386340245638
1,2048,r/M=200,295.5274112775252,-3.6953167596908174
1,2048,r/M=200,295.57741127752513,-3.695394883301143
1,2048,r/M=200,295.6274112775251,-3.6954730048728393
1,2048,r/M=200,295.67741127752504,-3.695551124238271
1,2048,r/M=200,295.727411277525,-3.6956292411455776
1,2048,r/M=200,295.77741127752495,-3.6957073554771687
1,2048,r/M=200,295.8274112775249,-3.6957854672246153
1,2048,r/M=200,295.87741127752486,-3.6958635762280516
1,2048,r/M=200,295.9274112775248,-3.695941682319031
1,2048,r/M=200,295.97741127752477,-3.6960197853625787
1,2048,r/M=200,296.0274112775247,-3.6960978852740483
1,2048,r/M=200,296.0774112775247,-3.696175981892939
1,2048,r/M=200,296.12741127752463,-3.6962540750838295
1,2048,r/M=200,296.1774112775246,-3.6963321647279788
1,2048,r/M=200,296.22741127752454,-3.696410250681248
1,2048,r/M=200,296.2774112775245,-3.6964883328582827
1,2048,r/M=200,296.32741127752445,-3.6965664111399215
1,2048,r/M=200,296.3774112775244,-3.6966444852973535
1,2048,r/M=200,296.42741127752436,-3.696722555244778
1,2048,r/M=200,296.4774112775243,-3.6968006209046997
1,2048,r/M=200,296.52741127752427,-3.6968786821489434
1,2048,r/M=200,296.5774112775242,-3.696956738823899
1,2048,r/M=200,296.6274112775242,-3.697034790750499
1,2048,r/M=200,296.67741127752413,-3.6971128378506783
1,2048,r/M=200,296.7274112775241,-3.6971908800378257
1,2048,r/M=200,296.77741127752404,-3.697268917157731
1,2048,r/M=200,296.827411277524,-3.6973469490307096
1,2048,r/M=200,296.87741127752395,-3.6974249756118995
1,2048,r/M=200,296.9274112775239,-3.697502996696004
1,2048,r/M=200,296.97741127752386,-3.6975810122547785
1,2048,r/M=200,297.0274112775238,-3.697659022082618
1,2048,r/M=200,297.07741127752377,-3.697737026083483
1,2048,r/M=200,297.1274112775237,-3.697815024110538
1,2048,r/M=200,297.1774112775237,-3.697893016050576
1,2048,r/M=200,297.22741127752363,-3.6979710019338627
1,2048,r/M=200,297.2774112775236,-3.6980489813935162
1,2048,r/M=200,297.32741127752354,-3.6981269544172704
1,2048,r/M=200,297.3774112775235,-3.69820492095053
1,2048,r/M=200,297.42741127752345,-3.6982828807188173
1,2048,r/M=200,297.4774112775234,-3.698360833709507
1,2048,r/M=200,297.52741127752336,-3.6984387798338
1,2048,r/M=200,297.5774112775233,-3.69851671892666
1,2048,r/M=200,297.62741127752327,-3.6985946508990115
1,2048,r/M=200,297.6774112775232,-3.6986725755516727
1,2048,r/M=200,297.7274112775232,-3.6987504928206585
1,2048,r/M=200,297.77741127752313,-3.69882840265881
1,2048,r/M=200,297.8274112775231,-3.6989063048665107
1,2048,r/M=200,297.87741127752304,-3.698984199354011
1,2048,r/M=200,297.927411277523,-3.6990620860145063
1,2048,r/M=200,297.97741127752295,-3.6991399646733107
1,2048,r/M=200,298.0274112775229,-3.699217835299558
1,2048,r/M=200,298.07741127752286,-3.699295697853832
1,2048,r/M=200,298.1274112775228,-3.6993735520678506
1,2048,r/M=200,298.17741127752276,-3.6994513979358103
1,2048,r/M=200,298.2274112775227,-3.6995292352568945
1,2048,r/M=200,298.2774112775227,-3.699607063965733
1,2048,r/M=200,298.32741127752263,-3.699684884081643
1,2048,r/M=200,298.3774112775226,-3.699762695335564
1,2048,r/M=200,298.42741127752254,-3.6998404976023864
1,2048,r/M=200,298.4774112775225,-3.6999182909689403
1,2048,r/M=200,298.52741127752245,-3.6999960752250924
1,2048,r/M=200,298.5774112775224,-3.700073850168996
1,2048,r/M=200,298.62741127752236,-3.7001516158786996
1,2048,r/M=200,298.6774112775223,-3.7002293721521107
1,2048,r/M=200,298.72741127752226,-3.700307118871848
1,2048,r/M=200,298.7774112775222,-3.700384856022294
1,2048,r/M=200,298.8274112775222,-3.700462583519818
1,2048,r/M=200,298.8774112775221,-3.7005403011787403
1,2048,r/M=200,298.9274112775221,-3.7006180088981595
1,2048,r/M=200,298.97741127752204,-3.7006957066450283
1,2048,r/M=200,299.027411277522,-3.7007733943267285
1,2048,r/M=200,299.07741127752195,-3.7008510718590224
1,2048,r/M=200,299.1274112775219,-3.700928739106548
1,2048,r/M=200,299.17741127752186,-3.7010063959678097
1,2048,r/M=200,299.2274112775218,-3.7010840424687523
1,2048,r/M=200,299.27741127752176,-3.701161678439646
1,2048,r/M=200,299.3274112775217,-3.701239303744619
1,2048,r/M=200,299.3774112775217,-3.701316918392301
1,2048,r/M=200,299.4274112775216,-3.7013945222465976
1,2048,r/M=200,299.4774112775216,-3.7014721152223364
1,2048,r/M=200,299.52741127752154,-3.7015496972853086
1,2048,r/M=200,299.5774112775215,-3.701627268358655
1,2048,r/M=200,299.62741127752145,-3.701704828322828
1,2048,r/M=200,299.6774112775214,-3.7017823770751774
1,2048,r/M=200,299.72741127752136,-3.70185991458108
1,2048,r/M=200,299.7774112775213,-3.70193744076323
1,2048,r/M=200,299.82741127752126,-3.70201495556978
1,2048,r/M=200,299.8774112775212,-3.702092458872084
1,2048,r/M=200,299.9274112775212,-3.702169950601024
1,2048,r/M=200,299.9774112775211,-3.70224743077264
1,2048,r/M=200,300.0274112775211,-3.7023248992153257
1,2048,r/M=200,300.07741127752104,-3.702402355893762
1,2048,r/M=200,300.127411277521,-3.702479800789613
1,2048,r/M=200,300.17741127752095,-3.702557233773563
1,2048,r/M=200,300.2274112775209,-3.7026346548185494
1,2048,r/M=200,300.27741127752086,-3.7027120637950244
1,2048,r/M=200,300.3274112775208,-3.7027894607098695
1,2048,r/M=200,300.37741127752076,-3.7028668455357683
1,2048,r/M=200,300.4274112775207,-3.7029442180830934
1,2048,r/M=200,300.4774112775207,-3.70302157840116
1,2048,r/M=200,300.5274112775206,-3.7030989263940532
1,2048,r/M=200,300.5774112775206,-3.7031762620426267
1,2048,r/M=200,300.62741127752054,-3.7032535852336768
1,2048,r/M=200,300.6774112775205,-3.7033308958965985
1,2048,r/M=200,300.72741127752045,-3.703408194029062
1,2048,r/M=200,300.7774112775204,-3.703485479662876
1,2048,r/M=200,300.82741127752035,-3.7035627526160617
1,2048,r/M=200,300.8774112775203,-3.7036400127834304
1,2048,r/M=200,300.92741127752026,-3.7037172603076987
1,2048,r/M=200,300.9774112775202,-3.703794494998008
1,2048,r/M=200,301.0274112775202,-3.7038717168686537
1,2048,r/M=200,301.0774112775201,-3.7039489258911
1,2048,r/M=200,301.1274112775201,-3.7040261219682686
1,2048,r/M=200,301.17741127752004,-3.7041033050200824
1,2048,r/M=200,301.22741127752,-3.704180475120462
1,2048,r/M=200,301.27741127751995,-3.7042576322320038
1,2048,r/M=200,301.3274112775199,-3.70433477622302
1,2048,r/M=200,301.37741127751985,-3.7044119070045074
1,2048,r/M=200,301.4274112775198,-3.704489024684393
1,2048,r/M=200,301.47741127751976,-3.70456612919925
1,2048,r/M=200,301.5274112775197,-3.7046432204169966
1,2048,r/M=200,301.5774112775197,-3.7047202984625485
1,2048,r/M=200,301.6274112775196,-3.7047973631779487
1,2048,r/M=200,301.6774112775196,-3.7048744144993973
1,2048,r/M=200,301.72741127751954,-3.7049514525345093
1,2048,r/M=200,301.7774112775195,-3.7050284771421835
1,2048,r/M=200,301.82741127751945,-3.7051054883613186
1,2048,r/M=200,301.8774112775194,-3.705182486196464
1,2048,r/M=200,301.92741127751935,-3.705259470480495
1,2048,r/M=200,301.9774112775193,-3.7053364412692686
1,2048,r/M=200,302.02741127751926,-3.7054133986014595
1,2048,r/M=200,302.0774112775192,-3.705490342412687
1,2048,r/M=200,302.1274112775192,-3.7055672726212983
1,2048,r/M=200,302.1774112775191,-3.705644189265771
1,2048,r/M=200,302.2274112775191,-3.7057210923244264
1,2048,r/M=200,302.27741127751904,-3.705797981698195
1,2048,r/M=200,302.327411277519,-3.705874857537076
1,2048,r/M=200,302.37741127751895,-3.7059517197075094
1,2048,r/M=200,302.4274112775189,-3.706028568170343
1,2048,r/M=200,302.47741127751885,-3.706105403049687
1,2048,r/M=200,302.5274112775188,-3.706182224160139
1,2048,r/M=200,302.57741127751876,-3.706259031591314
1,2048,r/M=200,302.6274112775187,-3.7063358253554215
1,2048,r/M=200,302.6774112775187,-3.7064126054130098
1,2048,r/M=200,302.7274112775186,-3.706489371681527
1,2048,r/M=200,302.7774112775186,-3.706566124224606
1,2048,r/M=200,302.82741127751854,-3.7066428630198014
1,2048,r/M=200,302.8774112775185,-3.7067195880445967
1,2048,r/M=200,302.92741127751844,-3.7067962994227743
1,2048,r/M=200,302.9774112775184,-3.7068729969939773
1,2048,r/M=200,303.02741127751835,-3.7069496807613276
1,2048,r/M=200,303.0774112775183,-3.707026350796808
1,2048,r/M=200,303.12741127751826,-3.7071030070517796
1,2048,r/M=200,303.1774112775182,-3.7071796496067724
1,2048,r/M=200,303.2274112775182,-3.7072562783785674
1,2048,r/M=200,303.2774112775181,-3.707332893309698
1,2048,r/M=200,303.3274112775181,-3.7074094945926177
1,2048,r/M=200,303.37741127751804,-3.7074860821094435
1,2048,r/M=200,303.427411277518,-3.707562655837026
1,2048,r/M=200,303.47741127751794,-3.7076392158383986
1,2048,r/M=200,303.5274112775179,-3.7077157620558117
1,2048,r/M=200,303.57741127751785,-3.7077922945608446
1,2048,r/M=200,303.6274112775178,-3.7078688133819258
1,2048,r/M=200,303.67741127751776,-3.707945318530185
1,2048,r/M=200,303.7274112775177,-3.7080218099217506
1,2048,r/M=200,303.7774112775177,-3.708098287567616
1,2048,r/M=200,303.8274112775176,-3.7081747515909877
1,2048,r/M=200,303.8774112775176,-3.708251201959639
1,2048,r/M=200,303.92741127751754,-3.708327638632632
1,2048,r/M=200,303.9774112775175,-3.708404061681263
1,2048,r/M=200,304.02741127751744,-3.7084804711336186
1,2048,r/M=200,304.0774112775174,-3.708556866896756
1,2048,r/M=200,304.12741127751735,-3.708633249050497
1,2048,r/M=200,304.1774112775173,-3.708709617674662
1,2048,r/M=200,304.22741127751726,-3.7087859727193724
1,2048,r/M=200,304.2774112775172,-3.7088623142470887
1,2048,r/M=200,304.3274112775172,-3.7089386421991675
1,2048,r/M=200,304.3774112775171,-3.709014956620685
1,2048,r/M=200,304.4274112775171,-3.70909125760861
1,2048,r/M=200,304.47741127751704,-3.7091675451214603
1,2048,r/M=200,304.527411277517,-3.7092438191782624
1,2048,r/M=200,304.57741127751694,-3.709320079815315
1,2048,r/M=200,304.6274112775169,-3.709396327034258
1,2048,r/M=200,304.67741127751685,-3.7094725608539956
1,2048,r/M=200,304.7274112775168,-3.709548781284735
1,2048,r/M=200,304.77741127751676,-3.7096249884752326
1,2048,r/M=200,304.8274112775167,-3.709701182357698
1,2048,r/M=200,304.87741127751667,-3.709777362846914
1,2048,r/M=200,304.9274112775166,-3.7098535301695517
1,2048,r/M=200,304.9774112775166,-3.7099296842923377
1,2048,r/M=200,305.02741127751653,-3.7100058251472494
1,2048,r/M=200,305.0774112775165,-3.710081952848254
1,2048,r/M=200,305.12741127751644,-3.7101580674052737
1,2048,r/M=200,305.1774112775164,-3.7102341688542073
1,2048,r/M=200,305.22741127751635,-3.7103102572135747
1,2048,r/M=200,305.2774112775163,-3.710386332545238
1,2048,r/M=200,305.32741127751626,-3.7104623948416258
1,2048,r/M=200,305.3774112775162,-3.71053844407775
1,2048,r/M=200,305.42741127751617,-3.7106144804976577
1,2048,r/M=200,305.4774112775161,-3.710690503928761
1,2048,r/M=200,305.5274112775161,-3.710766514328559
1,2048,r/M=200,305.57741127751603,-3.7108425119931883
1,2048,r/M=200,305.627411277516,-3.710918496888843
1,2048,r/M=200,305.67741127751594,-3.7109944689382033
1,2048,r/M=200,305.7274112775159,-3.7110704281507405
1,2048,r/M=200,305.77741127751585,-3.71114637466624
1,2048,r/M=200,305.8274112775158,-3.7112223085723763
1,2048,r/M=200,305.87741127751576,-3.711298229800343
1,2048,r/M=200,305.9274112775157,-3.711374138394274
1,2048,r/M=200,305.97741127751567,-3.7114500343808863
1,2048,r/M=200,306.0274112775156,-3.711525917882539
1,2048,r/M=200,306.0774112775156,-3.711601788865034
1,2048,r/M=200,306.12741127751553,-3.7116776473463022
1,2048,r/M=200,306.1774112775155,-3.711753493431257
1,2048,r/M=200,306.22741127751544,-3.7118293270855713
1,2048,r/M=200,306.2774112775154,-3.711905148466353
1,2048,r/M=200,306.32741127751535,-3.711980957460865
1,2048,r/M=200,306.3774112775153,-3.7120567542087692
1,2048,r/M=200,306.42741127751526,-3.7121325388062227
1,2048,r/M=200,306.4774112775152,-3.71220831115776
1,2048,r/M=200,306.52741127751517,-3.7122840713681775
1,2048,r/M=200,306.5774112775151,-3.7123598194551564
1,2048,r/M=200,306.6274112775151,-3.712435555453766
1,2048,r/M=200,306.67741127751503,-3.7125112794513453
1,2048,r/M=200,306.727411277515,-3.712586991526522
1,2048,r/M=200,306.77741127751494,-3.7126626916532937
1,2048,r/M=200,306.8274112775149,-3.7127383798055895
1,2048,r/M=200,306.87741127751485,-3.7128140561753202
1,2048,r/M=200,306.9274112775148,-3.712889720727662
1,2048,r/M=200,306.97741127751476,-3.712965373436442
1,2048,r/M=200,307.0274112775147,-3.7130410145372057
1,2048,r/M=200,307.07741127751467,-3.713116643933951
1,2048,r/M=200,307.1274112775146,-3.7131922616527686
1,2048,r/M=200,307.1774112775146,-3.7132678678506723
1,2048,r/M=200,307.22741127751453,-3.7133434624838935
1,2048,r/M=200,307.2774112775145,-3.7134190455784504
1,2048,r/M=200,307.32741127751444,-3.7134946173088177
1,2048,r/M=200,307.3774112775144,-3.7135701775612397
1,2048,r/M=200,307.42741127751435,-3.7136457263965865
1,2048,r/M=200,307.4774112775143,-3.7137212640504984
1,2048,r/M=200,307.52741127751426,-3.7137967904265796
1,2048,r/M=200,307.5774112775142,-3.713872305454548
1,2048,r/M=200,307.62741127751417,-3.713947809439985
1,2048,r/M=200,307.6774112775141,-3.714023302277619
1,2048,r/M=200,307.7274112775141,-3.7140987839232817
1,2048,r/M=200,307.77741127751403,-3.71417425467388
1,2048,r/M=200,307.827411277514,-3.714249714441508
