radius,G
4.379262192580241,0.6622173530052448
4.382138390996248,0.6635835588771719
4.385014589412255,0.6649461655440262
4.387890787828262,0.6663051779087543
4.390766986244268,0.667660600901242
4.393643184660275,0.6690124394776409
4.396519383076281,0.6703606986196996
4.399395581492288,0.6717053833341087
4.402271779908295,0.6730464986518542
4.405147978324301,0.674384049627581
4.408024176740309,0.6757180413389666
4.410900375156315,0.6770484788860982
4.413776573572322,0.67837536739087
4.416652771988328,0.6796987119963788
4.419528970404335,0.6810185178663343
4.422405168820342,0.6823347901844768
4.425281367236348,0.6836475341540034
4.428157565652355,0.6849567549970038
4.431033764068362,0.6862624579539021
4.4339099624843685,0.6875646482829085
4.436786160900375,0.6888633312594813
4.439662359316381,0.6901585121757914
4.442538557732388,0.6914501963402019
4.445414756148395,0.6927383890767485
4.448290954564402,0.6940230957246328
4.451167152980409,0.6953043216377207
4.454043351396415,0.6965820721840493
4.456919549812421,0.6978563527453412
4.459795748228428,0.6991271687165256
4.462671946644435,0.7003945255052662
4.465548145060442,0.7016584285314975
4.468424343476448,0.7029188832269678
4.471300541892455,0.7041758950347891
4.474176740308462,0.7054294694089922
4.477052938724468,0.7066796118140908
4.479929137140475,0.7079263277246518
4.482805335556481,0.7091696226248703
4.485681533972488,0.7104095020081543
4.488557732388495,0.711645971376712
4.491433930804502,0.7128790362411489
4.4943101292205085,0.7141087021200678
4.4971863276365145,0.715334974539678
4.500062526052522,0.7165578590334091
4.502938724468528,0.717777361141528
4.505814922884535,0.7189934864107695
4.508691121300542,0.720206240393963
4.511567319716549,0.7214156286496711
4.5144435181325555,0.7226216567418334
4.5173197165485615,0.7238243302394122
4.520195914964568,0.7250236547160489
4.523072113380575,0.7262196357497211
4.525948311796582,0.7274122789224068
4.528824510212589,0.7286015898197552
4.531700708628595,0.7297875740307599
4.534576907044602,0.7309702371474402
4.537453105460608,0.732149584764525
4.540329303876615,0.7333256224791417
4.543205502292622,0.7344983558905122
4.546081700708628,0.735667790599651
4.548957899124635,0.7368339322090716
4.551834097540642,0.7379967863224921
4.554710295956649,0.7391563585445504
4.557586494372655,0.7403126544805225
4.560462692788661,0.7414656797360433
4.563338891204668,0.7426154399168358
4.566215089620675,0.7437619406284394
4.569091288036682,0.7449051874759476
4.571967486452689,0.7460451860637469
4.574843684868695,0.74718194199526
4.577719883284702,0.7483154608726965
4.580596081700708,0.7494457482967993
4.583472280116715,0.750572809866608
4.586348478532722,0.7516966511792128
4.589224676948728,0.752817277829521
4.592100875364736,0.7539346954100261
4.594977073780742,0.7550489095105742
4.597853272196748,0.7561599257181462
4.600729470612755,0.7572677496166303
4.603605669028761,0.7583723867866087
4.606481867444769,0.7594738428051426
4.609358065860775,0.760572123245559
4.612234264276782,0.7616672336772493
4.615110462692789,0.7627591796654605
4.6179866611087945,0.7638479667710978
4.620862859524802,0.7649336005505278
4.623739057940808,0.7660160865553833
4.626615256356815,0.7670954303323755
4.629491454772822,0.7681716374231041
4.632367653188828,0.7692447133638753
4.6352438516048355,0.7703146636855212
4.6381200500208415,0.7713814939132189
4.640996248436848,0.7724452095663206
4.643872446852855,0.7735058161581773
4.646748645268861,0.7745633191959725
4.649624843684869,0.7756177241805556
4.652501042100875,0.7766690366062774
4.655377240516882,0.7777172619608324
4.6582534389328885,0.7787624057250989
4.661129637348895,0.7798044733729844
4.664005835764902,0.7808434703712752
4.666882034180908,0.7818794021794844
4.669758232596915,0.7829122742497072
4.672634431012922,0.7839420920264748
4.675510629428929,0.7849688609466138
4.678386827844935,0.7859925864391059
4.681263026260941,0.7870132739249516
4.684139224676949,0.7880309288170372
4.687015423092955,0.789045556519999
4.689891621508962,0.7900571624300978
4.692767819924969,0.7910657519350897
4.695644018340975,0.7920713304140999
4.698520216756982,0.7930739032375033
4.701396415172988,0.7940734757667993
4.704272613588995,0.7950700533544987
4.707148812005002,0.7960636413440031
4.710025010421008,0.7970542450694931
4.712901208837016,0.7980418698558172
4.715777407253022,0.7990265210183783
4.7186536056690285,0.8000082038630313
4.721529804085035,0.8009869236859718
4.724406002501041,0.801962685773636
4.727282200917049,0.8029354954025987
4.730158399333055,0.8039053578394701
4.733034597749062,0.8048722783408025
4.735910796165069,0.8058362621529909
4.7387869945810746,0.8067973145121788
4.741663192997082,0.8077554406441689
4.744539391413088,0.8087106457643273
4.747415589829095,0.8096629350774998
4.750291788245102,0.8106123137779215
4.753167986661109,0.811558787049133
4.756044185077116,0.8125023600638951
4.7589203834931215,0.8134430379841079
4.761796581909128,0.8143808259607312
4.764672780325135,0.8153157291337036
4.767548978741142,0.8162477526318671
4.770425177157149,0.8171769015728901
4.773301375573155,0.8181031810631945
4.776177573989162,0.8190265961978831
4.7790537724051685,0.8199471520606678
4.781929970821175,0.8208648537238004
4.784806169237182,0.8217797062480049
4.787682367653188,0.8226917146824098
4.790558566069196,0.8236008840644856
4.793434764485202,0.8245072194199765
4.796310962901209,0.8254107257628432
4.7991871613172155,0.8263114080951971
4.802063359733221,0.8272092714072434
4.804939558149229,0.8281043206772231
4.807815756565235,0.8289965608713523
4.810691954981242,0.8298859969437711
4.813568153397249,0.8307726338364858
4.816444351813255,0.8316564764793163
4.819320550229262,0.8325375297898459
4.822196748645268,0.8334157986733661
4.825072947061275,0.834291288022832
4.827949145477282,0.8351640027188103
4.830825343893288,0.8360339476294328
4.833701542309296,0.8369011276103516
4.836577740725302,0.8377655475046906
4.8394539391413085,0.8386272121430061
