tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
1.4000000000000008,4.854658341990614e-13,0.017441881777724426,0.1482848911829143,0.00809513405745705,6.133528407392674e-11
1.4400000000000008,6.267243668478528e-13,0.019047139862578534,0.1288495891020934,0.010043576764166319,1.233176304127337e-10
1.4800000000000009,8.154553421402255e-13,0.02077353410246576,0.11005334036178666,0.01235871899250135,2.4428848527380254e-10
1.520000000000001,1.0671602490575083e-12,0.02262750949394958,0.09192643420487695,0.015084502158545551,4.768597877680136e-10
1.560000000000001,1.401521260158134e-12,0.024615605931844933,0.07449088442083024,0.018264672684909673,9.173969049702801e-10
1.600000000000001,1.8445661664756585e-12,0.026744435272840282,0.057761002399099926,0.02194149632680536,1.739737486017301e-09
1.640000000000001,2.430410039888642e-12,0.02902065619667317,0.04174403327583487,0.026154304779990117,3.2527835529261306e-09
1.680000000000001,3.203121795580799e-12,0.03145094686703487,0.0264408338368117,0.030937908486135562,5.997329421275621e-09
1.720000000000001,4.219753019230055e-12,0.03404197541231167,0.011846572785776666,0.0363209206318344,1.0906312384456607e-08
1.7600000000000011,5.55446660888137e-12,0.03680036826516193,-0.002048563808232929,0.04232404736629294,1.956592275004221e-08
1.8000000000000012,7.303182364415406e-12,0.039732676419658414,-0.01525867671996578,0.04895840751809013,3.463449813750907e-08
1.8400000000000012,9.58951668073027e-12,0.042845339685155095,-0.027801479869008577,0.056223950900488005,6.050426738790637e-08
1.8800000000000012,1.2572807378541384e-11,0.046144649037013034,-0.039697658782885725,0.06410804708702927,1.0433082088187606e-07
1.9200000000000013,1.6458077956027495e-11,0.049636707185658824,-0.050970269028601745,0.07258431589490394,1.7761037339122931e-07
1.9600000000000013,2.1508100855882617e-11,0.05332738750698384,-0.06164418030941199,0.0816117665041643,2.985598034389858e-07
2.0000000000000013,2.8059984891193324e-11,0.05722229149860288,-0.07174557000584256,0.09113430415599681,4.956539500985957e-07
2.0400000000000014,3.654424332588668e-11,0.06132670494777999,-0.0813014682386107,0.10108065193287874,8.128037571261681e-07
2.0800000000000014,4.7510557987795465e-11,0.06564555301767284,-0.09033935505900259,0.11136472067272066,1.31682236982969e-06
2.1200000000000014,6.165929572476969e-11,0.07018335447872223,-0.09888680913239586,0.12188644325635857,2.1080279442101113e-06
2.1600000000000015,7.988126132785212e-11,0.07494417533128543,-0.10697120626778409,0.1325330711468801,3.335073491102236e-06
2.2000000000000015,1.0330684918624655e-10,0.07993158208375431,-0.11461946534876731,0.14318091207939573,5.215374050022981e-06
2.2400000000000015,1.3336857312973294e-10,0.08514859496718159,-0.12185783862322108,0.15369746918616178,8.062813667268631e-06
2.2800000000000016,1.7187812284547022e-10,0.09059764138262971,-0.1287117428901835,0.1639439245722943,1.2324746487969718e-05
2.3200000000000016,2.2112260633644354e-10,0.0962805098908475,-0.13520562786197854,0.173777895339554,1.8630637353814206e-05
2.3600000000000017,2.839846691138348e-10,0.10219830506525099,-0.14136287785499002,0.1830563780704573,2.7854987940958975e-05
2.4000000000000017,3.640900428369953e-10,0.10835140353834957,-0.147205742951735,0.19163878943817048,4.119742492404016e-05
2.4400000000000017,4.659912108961883e-10,0.11473941157853215,-0.15275529585873265,0.19939000629572212,6.0282937104430556e-05
2.4800000000000018,5.953947265768811e-10,0.1213611245383491,-0.15803141083931285,0.20618330848853897,8.728518011563713e-05
2.520000000000002,7.594396500554268e-10,0.1282144885169568,-0.1630527613098913,0.21190313166204133,0.00012507545513185808
2.560000000000002,9.670424322427706e-10,0.13529656457811012,-0.16783683293631863,0.2164475452150045,0.00017739934481216663
2.600000000000002,1.2293182999334462e-09,0.1426034958609095,-0.17239994933973948,0.21973038179838675,0.00024908199228149824
2.640000000000002,1.5600989181074887e-09,0.1501304779133627,-0.1767573078071372,0.22168295873867666,0.00034626158563955817
2.680000000000002,1.9765655501213786e-09,0.15787173256867543,-0.18092302269061808,0.22225534772144415,0.0004766487300443961
2.720000000000002,2.5000225778448737e-09,0.16582048567103208,-0.18491017446363275,0.22141716618735102,0.0006498070504651829
