U,schwarzschild_scri_plus,sds_L20_cosmological_horizon,difference_L20,sds_L40_cosmological_horizon,difference_L40,sds_L80_cosmological_horizon,difference_L80,sds_L160_cosmological_horizon,difference_L160
4.3274112777601115,0.1026863423250466,-0.07383171945129091,-0.1765180617763375,0.028054549528235093,-0.07463179279681151,0.06753331638624135,-0.035153025938805246,0.08596431387518527,-0.01672202844986133
4.37741127776011,0.11273088443509072,-0.06292163780618508,-0.1756525222412758,0.03862313475752413,-0.07410774967756659,0.07784844160801747,-0.03488244282707324,0.09613869496859337,-0.016592189466497348
4.427411277760109,0.12256254582484404,-0.052105169114929004,-0.17466771493977304,0.049038819389664146,-0.07352372643517989,0.08797309973883524,-0.03458944608600879,0.10612699179484278,-0.016435554030001256
4.477411277760108,0.13218431658614804,-0.04138795568804479,-0.17357227227419283,0.05929031591184333,-0.07289400067430471,0.09790848156495552,-0.034275835021192524,0.11591660555151219,-0.016267711034635854
4.527411277760107,0.14161013904084227,-0.030772811444114014,-0.17238295048495628,0.06938685536842534,-0.07222328367241693,0.10767439012747279,-0.03393574891336948,0.12550809825600903,-0.016102040784833238
4.577411277760106,0.15083951599225753,-0.020258652406912568,-0.1710981683991701,0.07933833874098027,-0.07150117725127726,0.1172720830218048,-0.03356743297045274,0.1349118639071861,-0.015927652085071436
4.627411277760105,0.1598572300672365,-0.009846475231134662,-0.16970370529837117,0.08913494154674864,-0.07072228852048787,0.12668022078624216,-0.033177009280994346,0.14412840419927408,-0.015728825867962426
4.677411277760104,0.16865735126349077,0.0004586020519614705,-0.1681987492115293,0.09876147687196811,-0.06989587439152266,0.13588918774533157,-0.0327681635181592,0.15314590698693406,-0.015511444276556707
4.727411277760103,0.17725128674927068,0.010652671477469946,-0.16659861527180073,0.10822055652870267,-0.069030730220568,0.14491469259739495,-0.03233659415187573,0.16195825349574974,-0.015293033253520938
4.777411277760102,0.18564777957318884,0.020736123251588925,-0.16491165632159993,0.11752511139731256,-0.06812266817587628,0.15376923728482592,-0.03187854228836293,0.17057315651460622,-0.01507462305858262
4.827411277760101,0.19383799197798313,0.03070926878955913,-0.163128723188424,0.1266740092756387,-0.06716398270234442,0.16243990693341165,-0.03139808504457148,0.1789978571761847,-0.014840134801798438
4.8774112777601,0.2018087519031951,0.04056827632630447,-0.16124047557689064,0.1356516005337207,-0.06615715136947442,0.17090786390770865,-0.03090088799548646,0.18722618889001627,-0.01458256301317884
4.927411277760099,0.20956203909787158,0.05030824133787143,-0.15925379776000015,0.14445092208939306,-0.06511111700847852,0.17917659240034947,-0.030385446697522106,0.19524719849905853,-0.01431484059881305
4.977411277760098,0.21711065329428914,0.05992797794989806,-0.15718267534439107,0.1530823179512505,-0.06402833534303864,0.1872642089383022,-0.029846444355986934,0.20306090611784963,-0.014049747176439503
5.0274112777600966,0.22445782864832114,0.06942859303611333,-0.15502923561220783,0.1615544381632912,-0.06290339048502994,0.19517349125966046,-0.02928433738866068,0.2106767751289607,-0.013781053519360431
5.0774112777600955,0.2315919668840392,0.07880843248622481,-0.1527835343978144,0.16985854432097566,-0.06173342256306355,0.20288651816942693,-0.02870544871461228,0.2180980764325641,-0.013493890451475116
5.127411277760094,0.2385034436147988,0.08806265729531944,-0.15044078631947938,0.17798023833885462,-0.06052320527594418,0.21039080435817703,-0.028112639256621774,0.225316151181882,-0.013187292432916803
5.177411277760093,0.24519794721161245,0.09718791406830517,-0.1480100331433073,0.18591951974323898,-0.059278427468373474,0.21769643404233302,-0.02750151316927943,0.23232250788158695,-0.012875439330025495
5.227411277760092,0.2516874147330986,0.10618457153724876,-0.14550284319584983,0.1936885736196554,-0.05799884111344317,0.22481942184337966,-0.026867992889718917,0.23912027582246675,-0.012567138910631825
5.277411277760091,0.2579725650413291,0.11505318065019185,-0.14291938439113724,0.20129156252427485,-0.05668100251705424,0.2317571522342543,-0.02621541280707479,0.24571862086710486,-0.012253944174224235
5.32741127776009,0.26404188200850554,0.1237908211790729,-0.14025106082943262,0.20871692676496337,-0.05532495524354217,0.2384915398947409,-0.02555034211376464,0.2521189050948354,-0.011922976913670114
5.377411277760089,0.26988758973175225,0.13239284675775212,-0.13749474297400013,0.21595281672644406,-0.05393477300530819,0.2450140573257621,-0.024873532405990162,0.2583123724707662,-0.011575217260986037
5.427411277760088,0.27551595544139845,0.14085718542808182,-0.13465877001331664,0.22300250047257214,-0.05251345496882631,0.2513365154835455,-0.024179439957852933,0.26429196640826197,-0.011223989033136483
5.477411277760087,0.28093835198518385,0.14918475536117162,-0.13175359662401223,0.22987793434307238,-0.05106041764211147,0.25747340872410157,-0.023464943261082283,0.2700614349645984,-0.010876917020585464
5.527411277760086,0.2861559714065784,0.1573755713544957,-0.1287804000520827,0.23658147080928663,-0.049574500597291765,0.2634213404190879,-0.02273463098749051,0.2756296002465927,-0.01052637115998567
5.577411277760085,0.29115858755379154,0.16542632956897,-0.12573225798482154,0.24310149807099826,-0.048057089482793275,0.26916340466215843,-0.021995182891633103,0.28099817971304086,-0.010160407840750674
5.627411277760084,0.2959382312018056,0.17333282754910445,-0.12260540365270117,0.24942732462903663,-0.04651090657276899,0.2746914419142901,-0.0212467892875155,0.2861594887232579,-0.009778742478547708
5.677411277760083,0.30049948895960094,0.18109360720674716,-0.11940588175285377,0.25556238902215633,-0.0449370999374446,0.28001602251613844,-0.020483466443462495,0.29110649364097685,-0.009392995318624087
5.727411277760082,0.30485358875055085,0.18870972480378767,-0.11614386394676318,0.26151830696278405,-0.0433352817877668,0.28515182015237495,-0.019701768598175906,0.2958417008398416,-0.009011887910709226
5.777411277760081,0.30900451143876906,0.19618114386750984,-0.11282336757125921,0.26729845515847683,-0.041706056280292225,0.290098361383726,-0.018906150055043036,0.30037370040670625,-0.008630811032062813
5.8274112777600795,0.31294466731073156,0.20350477996817332,-0.10943988734255825,0.27289286368756355,-0.040051803623168014,0.29484074680457656,-0.018103920506155002,0.30470632277255216,-0.008238344538179398
5.877411277760078,0.31666489245537877,0.2106767287363988,-0.10598816371897996,0.2782904343789033,-0.03837445807647549,0.29936843250160405,-0.017296459953774712,0.3088341655625212,-0.007830726892857576
5.927411277760077,0.32016599265295703,0.21769554606884442,-0.10247044658411261,0.28349222856210265,-0.03667376409085438,0.3036879803842779,-0.01647801226867912,0.3127496068900349,-0.00741638576292214
5.977411277760076,0.32345805390192806,0.22456226259740666,-0.09889579130452139,0.2885091807321714,-0.034948873169756645,0.30781454716533696,-0.015643506736591095,0.3164522727867152,-0.007005781115212828
6.027411277760075,0.32654897804592264,0.23127726893374567,-0.09527170911217697,0.2933477877468858,-0.03320119029903684,0.3117534350856668,-0.01479554296025587,0.3199495885277899,-0.00659938951813277
6.077411277760074,0.32943608302450456,0.23783817679237573,-0.09159790623212882,0.2980017678565075,-0.03143431516799705,0.3154941330137997,-0.013941950010704862,0.32324823366871464,-0.006187849355789921
6.127411277760073,0.3321102029202317,0.24424129422494698,-0.08786890869528471,0.3024594403382991,-0.02965076258193261,0.319023203015006,-0.013086999905225716,0.3263468715085188,-0.005763331411712869
6.177411277760072,0.3345669957410756,0.25048471555967733,-0.0840822801813983,0.3067173185558659,-0.027849677185209698,0.3223401189900124,-0.01222687675106321,0.32923839985341363,-0.005328595887661991
6.227411277760071,0.33681247554160865,0.2565691666802109,-0.08024330886139774,0.31078367970702575,-0.026028795834582896,0.32545778520577473,-0.011354690335833917,0.33191868284876874,-0.0048937926928399045
6.27741127776007,0.33885699055689233,0.2624956912557361,-0.07636129930115626,0.3146684538829484,-0.02418853667394394,0.3283879341675999,-0.010469056389292408,0.33439168847218115,-0.004465302084711187
6.327411277760069,0.34070480707557244,0.2682630943936615,-0.07244171268191091,0.31837164995453915,-0.022333157121033287,0.3311284707390071,-0.00957633633656535,0.33666556451977114,-0.004039242555801292
6.377411277760068,0.3423507089614614,0.2738681733890762,-0.0684825355723852,0.32188346170111565,-0.020467247260345767,0.3336666054064963,-0.008684103554965128,0.33874439590984035,-0.0036063130516210684
6.427411277760067,0.3437868402194454,0.27930833340894834,-0.06447850681049705,0.3251953762134791,-0.018591464005966285,0.33599355618993143,-0.007793284029513958,0.34062471973877223,-0.0031621204806731584
6.477411277760066,0.34501208431927366,0.2845834613190918,-0.06042862300018187,0.3283095202572349,-0.01670256406203874,0.3381144302877095,-0.006897654031564171,0.342300241928185,-0.0027118423910886813
6.527411277760065,0.3460341554747199,0.2896949620666728,-0.056339193408047106,0.3312361633901898,-0.014797992084530087,0.3400430520420109,-0.005991103432708977,0.34376938568354815,-0.002264769791171739
6.5774112777600635,0.3468626591638513,0.29464317844188975,-0.05221948072196153,0.3339826324835875,-0.012880026680263779,0.3417879322523328,-0.005074726911518501,0.3450377197031222,-0.0018249394607290914
6.6274112777600624,0.3475005961098426,0.2994261380233124,-0.04807445808653016,0.3365458131828647,-0.01095478292697788,0.34334434964940164,-0.004156246460440938,0.34611305815980825,-0.0013875379500343232
6.677411277760061,0.3479428438386416,0.3040409380196711,-0.04390190581897052,0.3389159195782369,-0.00902692426040469,0.3447003163102412,-0.0032425275284004296,0.3469985587950797,-0.000944285043561921
6.72741127776006,0.34818273261058763,0.30848614003023705,-0.039696592580350576,0.3410870844771658,-0.007095648133421839,0.34584969112137043,-0.0023330414892172024,0.3476907944704516,-0.000491938140136039
6.777411277760059,0.34821990304157546,0.3127625629226845,-0.035457340118890956,0.34306361915503786,-0.005156283886537605,0.3467990101588032,-0.0014208928827722511,0.3481844301146524,-3.547292692307469e-05
6.827411277760058,0.3480618510092122,0.3168717140473991,-0.03119013696181311,0.3448558393511845,-0.0032060116580276965,0.3475616426922525,-0.0005002083169597382,0.3484786160487319,0.00041676503951970645
6.877411277760057,0.3477180380752925,0.320813613170105,-0.02690442490518752,0.34647012700571617,-0.0012479110695763351,0.3481456069773766,0.0004275689020841189,0.3485788797149018,0.000860841639609311
6.927411277760056,0.347192467253984,0.32458628466077954,-0.02260618259320446,0.34790328832517675,0.0007108210711927465,0.3485470601885944,0.0013545929346103769,0.3484929644592259,0.0013004972052418906
6.977411277760055,0.34648165285329907,0.3281873544124466,-0.018294298440852452,0.34914647857232434,0.0026648257190252655,0.3487553318391865,0.0022736789858874284,0.3482248251612055,0.0017431723079064376
7.027411277760054,0.3455795424018252,0.3316160408145982,-0.013963501587226979,0.35019445677304173,0.0046149143712165275,0.34876419213826854,0.0031846497364433346,0.3477724189699396,0.002192876568114399
7.077411277760053,0.3444845902025683,0.33487354042888867,-0.009611049773679603,0.3510511386540865,0.006566548451518217,0.3485786247846603,0.00409403458209201,0.3471311021782755,0.0026465119757071998
7.127411277760052,0.3432025855951086,0.3379615086782269,-0.005241076916881693,0.3517264351787019,0.008523849583593313,0.348211163250044,0.005008577654935398,0.34629927840725927,0.003096692812150692
7.177411277760051,0.3417429847746777,0.34088020448340217,-0.0008627802912755111,0.3522277296243433,0.010484744849665606,0.3476716347178635,0.005928649943185815,0.3452811597898586,0.0035381750151809443
7.22741127776005,0.3401122721969383,0.3436280949335851,0.003515822736646801,0.3525540363657969,0.012441764168858616,0.34695977527213684,0.006847503075198547,0.34408437226836597,0.0039721000714276755
7.277411277760049,0.33831018718278316,0.3462032227970493,0.00789303561426613,0.3526979716677323,0.014387784484949151,0.34606704957908413,0.0077568623963009675,0.3427147542317431,0.004404567048959918
7.3274112777600475,0.33633184632918883,0.348604970397081,0.01227312406789216,0.35265339367585585,0.01632154734666702,0.3449856149045272,0.008653768575338394,0.3411729475745651,0.004841101245376289
7.3774112777600465,0.3341736736195456,0.3508345699327507,0.01666089631320511,0.35242171477840273,0.018248041158857142,0.3437163802258235,0.009542706606277929,0.33945556493756657,0.0052818913180209814
7.427411277760045,0.33183805045881154,0.35289395653665445,0.021055906077842912,0.352011474395337,0.020173423936525436,0.3422693944546374,0.010431343995825848,0.33755971476591745,0.0057216643071059115
7.477411277760044,0.3293329744626803,0.35478408118269344,0.02545110672001316,0.35143187540927656,0.022098900946596278,0.340656642301544,0.011323667838863738,0.33548697708365943,0.006154002620979149
7.527411277760043,0.32666727032486986,0.35650421402830007,0.029836943703430208,0.35068605706793315,0.024018786743063292,0.3388835854012474,0.012216315076377549,0.3332436251215983,0.006576354796728412
7.577411277760042,0.32384538896731657,0.3580528025244918,0.034207413557175215,0.34976974003649014,0.025924351069173568,0.33694640027248035,0.013101011305163779,0.33083711519496983,0.006991726227653261
7.627411277760041,0.32086588757690415,0.3594290608197597,0.038563173242855575,0.3486760918190663,0.02781020424216213,0.33483683317285645,0.0139709455959523,0.32827182812971484,0.007405940552810686
7.67741127776004,0.31772456565461743,0.3606338886098828,0.042909322955265394,0.34740253336372734,0.02967796770910991,0.33255041655118145,0.014825850896564019,0.3255474372077967,0.00782287155317929
7.727411277760039,0.3144196110307608,0.3616693730919175,0.047249762061156664,0.3459539096451332,0.03153429861437235,0.3300914290622528,0.01567181803149198,0.3226610237315199,0.008241412700759065
7.777411277760038,0.31095476813241607,0.3625373624199799,0.05158259428756384,0.3443396870002792,0.033384918867863156,0.32747093127200594,0.016516163139589868,0.31961112327885904,0.008656355146442973
7.827411277760037,0.30733827720936224,0.3632383387507374,0.05590006154137517,0.3425676790247332,0.03522940181537093,0.32469974351418357,0.017361466304821327,0.31640054725433214,0.0090622700449699
7.877411277760036,0.30357859268969895,0.36377149813496534,0.0601929054452664,0.3406393405832018,0.03706074789350283,0.32178193279103956,0.018203340101340615,0.31303594375111,0.009457351061411046
7.927411277760035,0.29968016186887203,0.3641359123353027,0.06445575046643065,0.33855015324537396,0.03886999137650193,0.3187136358311277,0.019033473962255687,0.3095245950959288,0.009844433227056748
7.977411277760034,0.29564228514535174,0.3643317906133809,0.06868950546802916,0.33629455214273507,0.040652266997383335,0.3154878019147244,0.019845516769372684,0.30587092535825794,0.010228640212906204
8.027411277760033,0.29146169667502964,0.3643608410517901,0.07289914437676048,0.33387148441124714,0.04240978773621751,0.31210109467089864,0.020639397995869002,0.30207523719477203,0.010613540519742393
8.077411277760032,0.28713685976045705,0.36422549497165574,0.07708863521119869,0.3312864679187846,0.044149608158327525,0.30855788455811267,0.02142102479765562,0.2981354521439419,0.010998592383484829
8.12741127776003,0.28267091939706296,0.363927648620582,0.08125672922351906,0.3285488287995007,0.045877909402437744,0.3048686560179628,0.022197736620899855,0.29405047556019903,0.011379556163136073
8.17741127776003,0.278071372387671,0.3634679033880673,0.08539653100039629,0.32566634975581316,0.047594977368142166,0.3010442395690648,0.022972867181393797,0.2898227749013225,0.011751402513651532
8.227411277760028,0.27334685452508023,0.3628458502848822,0.08949899575980197,0.3226412617147088,0.049294407189628575,0.2970900759721566,0.023743221447076357,0.28545845514620355,0.01211160062112332
8.277411277760027,0.2685033354434654,0.3620611348625524,0.09355779941908704,0.31947032123011726,0.050966985786651875,0.2930044247517234,0.024501089308258006,0.28096491460509676,0.012461579161631375
8.327411277760026,0.2635422493110801,0.36111448223638504,0.09757223292530492,0.31614871069413086,0.05260646138305075,0.2887815144716413,0.025239265160561186,0.2763477692804417,0.012805519969361578
