r,u,du_dr
3.8482000000000003,0.989705937897356,0.13632229600122453
3.8514999999999997,0.9901508136851258,0.1333000502416339
3.8548,0.9905857225139356,0.13028169992900787
3.8581000000000003,0.991010677091505,0.1272671558474707
3.8613999999999997,0.991425689831434,0.12425632895792378
3.8647,0.9918307728537796,0.12124913039425797
3.8680000000000003,0.9922259379856219,0.11824547145955404
3.8712999999999997,0.9926111967616138,0.11524526362225804
3.8746,0.9929865604245228,0.11224841851233956
3.8779000000000003,0.9933520399257564,0.10925484791744079
3.8811999999999998,0.9937076459258747,0.10626446377900248
3.8845,0.994053388795095,0.10327717818837488
3.8878000000000004,0.9943892786137765,0.1002929033829214
3.8911,0.9947153251728983,0.09731155174210114
3.8944,0.99503153797452,0.09433303578353809
3.8977,0.9953379262322322,0.09135726815908565
3.901,0.9956344988715932,0.08838416165086883
3.9043,0.9959212645305506,0.08541362916732129
3.9076,0.9961982315598541,0.08244558373921079
3.9109,0.9964654080234503,0.0794799385156505
3.9142,0.996722801698868,0.07651660676010379
3.9175,0.9969704200775891,0.07355550184637974
3.9208,0.9972082703654046,0.07059653725461536
3.9241,0.9974363594827607,0.06763962656725346
3.9274,0.9976546940650887,0.0646846834650117
3.9307,0.9978632804631226,0.06173162172284054
3.934,0.998062124743204,0.05878035520587742
3.9373,0.9982512326875724,0.055830797865393765
3.9406,0.9984306097946435,0.05288286373473197
3.9439,0.9986002612792724,0.049936466925239696
3.9472,0.9987601920730046,0.046991521622198315
3.9505,0.9989104068243141,0.04404794208074224
3.9538,0.9990509098988261,0.04110564262177687
3.9571,0.9991817053795274,0.0381645376278915
3.9604,0.9993027970669639,0.03522454153926437
3.9637000000000002,0.9994141884794236,0.032285568849567195
3.967,0.9995158828531056,0.029347534101865688
3.9703,0.9996078831422778,0.026410351884513215
3.9736000000000002,0.999690192019418,0.023473936827044795
3.9769,0.9997628118753441,0.02053820359606816
3.9802,0.9998257448193296,0.017603066891148787
3.9835000000000003,0.9998789926792045,0.014668441440696097
3.9868,0.9999225570014458,0.01173424199784778
3.9901,0.9999564390512494,0.00880038333634878
3.9934000000000003,0.999980639812594,0.005866780246432515
3.9967,0.999995159988287,0.002933347530700898
4.0,1.0,-0.0
4.0033,0.999995159988287,-0.002933347530701293
4.006600000000001,0.999980639812594,-0.0058667802464333054
4.0099,0.9999564390512494,-0.00880038333634878
4.0132,0.9999225570014458,-0.011734241997848175
4.016500000000001,0.9998789926792045,-0.014668441440696888
4.0198,0.9998257448193296,-0.017603066891148787
4.0231,0.9997628118753441,-0.020538203596068554
4.0264,0.999690192019418,-0.023473936827044795
4.0297,0.9996078831422778,-0.026410351884513215
4.033,0.9995158828531056,-0.02934753410186608
4.0363,0.9994141884794236,-0.032285568849567195
4.0396,0.9993027970669639,-0.03522454153926437
4.0429,0.9991817053795274,-0.03816453762789189
4.0462,0.9990509098988261,-0.04110564262177687
4.0495,0.9989104068243141,-0.04404794208074224
4.0528,0.9987601920730046,-0.046991521622198704
4.0561,0.9986002612792724,-0.049936466925239696
4.0594,0.9984306097946435,-0.05288286373473197
4.0626999999999995,0.9982512326875727,-0.055830797865393376
4.066,0.998062124743204,-0.05878035520587742
4.0693,0.9978632804631226,-0.06173162172284054
4.0725999999999996,0.9976546940650887,-0.0646846834650113
4.0759,0.9974363594827607,-0.06763962656725346
4.0792,0.9972082703654046,-0.07059653725461536
4.0825,0.9969704200775891,-0.07355550184637932
4.0858,0.996722801698868,-0.07651660676010379
4.0891,0.9964654080234503,-0.0794799385156505
4.0924,0.9961982315598541,-0.0824455837392104
4.0957,0.9959212645305506,-0.08541362916732129
4.099,0.9956344988715932,-0.08838416165086883
4.1023,0.9953379262322324,-0.09135726815908526
4.1056,0.99503153797452,-0.09433303578353809
4.1089,0.9947153251728983,-0.09731155174210114
4.1122,0.9943892786137765,-0.1002929033829214
4.1155,0.994053388795095,-0.10327717818837488
4.1188,0.9937076459258747,-0.10626446377900248
4.1221,0.9933520399257564,-0.10925484791744079
4.1254,0.9929865604245228,-0.11224841851233956
4.1287,0.9926111967616138,-0.11524526362225804
4.132,0.9922259379856219,-0.11824547145955404
4.1353,0.9918307728537796,-0.12124913039425797
4.1386,0.991425689831434,-0.12425632895792378
4.1419,0.991010677091505,-0.1272671558474707
4.1452,0.9905857225139356,-0.13028169992900787
4.1485,0.9901508136851258,-0.1333000502416339
4.1518,0.989705937897356,-0.13632229600122453
4.1551,0.9892510821481968,-0.13934852660420186
4.1584,0.9887862331399084,-0.14237883163127485
4.1617,0.9883113772788253,-0.14541330085116713
4.165,0.9878265006747293,-0.14845202422432224
4.1683,0.987331589140212,-0.151495091906579
4.1716,0.9868266281900232,-0.15454259425283035
4.1749,0.9863116030404073,-0.15759462182065742
4.1782,0.9857864986084304,-0.16065126537393098
4.1815,0.985251299511292,-0.16371261588639327
4.1848,0.9847059900656271,-0.16677876454521182
4.1881,0.9841505542867961,-0.16984980275449768
4.1914,0.9835849758881632,-0.1729258221388005
4.1947,0.9830092382803626,-0.17600691454657325
4.198,0.982423324570555,-0.17909317205359584
