tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
4.999999999999981,3.775722881571575e-08,0.4743516421536661,-0.37665809143564233,-0.2741401286081252,-0.2299904903835398
5.0399999999999805,4.348635031237169e-08,0.48158818742591003,-0.37828739486043156,-0.2747832301325028,-0.2302860950287191
5.07999999999998,5.0054958539158534e-08,0.48861160345607524,-0.3798728860712218,-0.27539667022505976,-0.23055322152024754
5.119999999999979,5.75814030623345e-08,0.49540790572587184,-0.3814148686043713,-0.2759803367584176,-0.23079182203513837
5.159999999999978,6.620001131996123e-08,0.5019632049001959,-0.3829136250570647,-0.27653411968354835,-0.2310018506022133
5.199999999999977,7.60631390095412e-08,0.5082637386261682,-0.38436941794334,-0.2770579110600075,-0.23118326312649912
5.239999999999976,8.734347610450666e-08,0.5142959034653503,-0.38578249053411395,-0.277551605086259,-0.23133601741368742
5.279999999999975,1.0023662133651356e-07,0.5200462868583915,-0.3871530676806845,-0.27801509813008685,-0.23146007319464262
5.3199999999999745,1.1496397087085164e-07,0.5255016990202064,-0.38848135662125843,-0.2784482887590905,-0.2315553921499762
5.359999999999974,1.3177594872237908e-07,0.5306492046630471,-0.3897675477701289,-0.2788510777712641,-0.23162193793466906
5.399999999999973,1.5095561488320808e-07,0.5354761544445321,-0.39101181548919917,-0.2792233682256471,-0.23165967620273953
5.439999999999972,1.7282269677842965e-07,0.5399702160378357,-0.39221431884160907,-0.2795650654730476,-0.23166857463195878
5.479999999999971,1.9773808745959798e-07,0.5441194047218292,-0.393375202327285,-0.279876077186833,-0.23164860294860184
5.51999999999997,2.2610886225848947e-07,0.5479121133899855,-0.39449459660028885,-0.28015631339378255,-0.23159973295224107
5.559999999999969,2.583938654293627e-07,0.5513371418783153,-0.39557261916789677,-0.2804056865049949,-0.23152193854056702
5.599999999999969,2.95109932324511e-07,0.5543837255145125,-0.3966093750713813,-0.28062411134685245,-0.23141519573423927
5.639999999999968,3.3683880770740693e-07,0.5570415627927816,-0.39760495754852354,-0.2808115051920297,-0.23127948270175946
5.679999999999967,3.8423483353366983e-07,0.559300842081573,-0.3985594486779183,-0.28096778779054526,-0.2311147797843668
5.719999999999966,4.380334912845729e-07,0.5611522672745803,-0.39947292000517165,-0.281092881400852,-0.23092106952094568
5.759999999999965,4.990608707400312e-07,0.5625870822988616,-0.40034543315113297,-0.28118671082095925,-0.2306983366729456
5.799999999999964,5.682441760884727e-07,0.5635970943978639,-0.4011770404023279,-0.2812492034195798,-0.23044656824930543
5.839999999999963,6.466233561652768e-07,0.5641746961113545,-0.40196778528378907,-0.2812802891673017,-0.2301657535313822
