pulse,window_start,window_end,analytic_time,matched_time,time,timing_systematic,cadence_uncertainty,timing_uncertainty,analytic_amplitude,matched_amplitude,amplitude,amplitude_systematic,signed_amplitude,integrated_field_energy,integrated_flux_energy,phi_over_pi,case,cosmological_length_over_M,observer,observer_radius_over_M,output_cadence_over_M,delay_over_M,delay_uncertainty_over_M,amplitude_ratio,energy_ratio
0,18.0,35.0,26.920400927501326,26.78898084991784,26.854690888709584,0.13142007758348484,0.050000000000000044,0.14061023004052436,5.749397061638066,5.743566128698778,5.746481595168422,0.005830932939288047,-5.74811491448976,128.14314887148305,16.311437621250427,0.0,sds_L40,40.0,outer,38.959774129251116,0.10000000000000009,nan,nan,nan,nan
1,35.0,53.0,43.62617304311408,43.50188924288371,43.5640311429989,0.12428380023036567,0.050000000000000044,0.13396440945154592,9.140769341863122,8.72796644868639,8.934367895274756,0.4128028931767318,-9.094129292162277,317.4762525408855,43.34079987651214,1.0,sds_L40,40.0,outer,38.959774129251116,0.10000000000000009,16.709340254289316,0.1942104523236343,1.554754461023015,2.6570803189075165
2,53.0,69.0,62.762539896963595,63.10751006670856,62.93502498183608,0.3449701697449612,0.050000000000000044,0.3485748384692552,1.1285915422183428,1.2711188462257887,1.1998551942220659,0.14252730400744595,0.8837511142345204,5.288305765366826,1.4043014931987738,0.0,sds_L40,40.0,outer,38.959774129251116,0.10000000000000009,19.37099383883718,0.3734312266181938,0.13429659582930878,0.03240137462160251
3,69.0,86.0,77.76545613140733,77.6757969121817,77.72062652179451,0.0896592192256378,0.050000000000000044,0.10265853881753326,0.31714232563459105,0.3021609820230158,0.30965165382880344,0.01498134361157527,0.3166703511478229,0.3650376544423413,0.05593699794661617,1.0,sds_L40,40.0,outer,38.959774129251116,0.10000000000000009,14.785601539958435,0.3633774808735653,0.2580741870518535,0.03983261302329078
0,18.0,35.0,26.93311626003755,26.85478852749757,26.89395239376756,0.07832773253998226,0.05000000000006111,0.09292595807879038,5.304829095280317,5.307997613405329,5.306413354342823,0.0031685181250118433,-5.303724984291083,109.04691743211978,14.031260014864724,0.0,sds_L80,80.0,outer,78.98059813298828,0.10000000000012221,nan,nan,nan,nan
1,35.0,53.0,43.23363857291909,43.172133447209255,43.20288601006418,0.061505125709835795,0.05000000000006111,0.07926462318455071,9.248065187852152,9.04252886166077,9.145297024756461,0.20553632619138185,-9.174452330300937,322.1474164246927,46.87669883583439,1.0,sds_L80,80.0,outer,78.98059813298828,0.10000000000012221,16.308933616296617,0.12213973216545844,1.723442260160878,3.3408759289025496
2,53.0,69.0,62.77990591868573,62.81866553518415,62.79928572693494,0.03875961649842452,0.05000000000006111,0.06326379589552822,1.2582624536612288,1.3146903967203538,1.2864764251907914,0.05642794305912502,1.1650071531663335,6.087168518025021,1.4973374067688061,0.0,sds_L80,80.0,outer,78.98059813298828,0.10000000000012221,19.596399716870764,0.10141591768405918,0.14067081929742464,0.0319420403730346
3,69.0,86.0,77.22059254354575,77.15731693796344,77.1889547407546,0.06327560558230516,0.05000000000006111,0.08064615466228726,0.31612220933580115,0.31007237979002966,0.3130972945629154,0.00604982954577149,0.315073439644438,0.35841344059582586,0.05965977063485864,1.0,sds_L80,80.0,outer,78.98059813298828,0.10000000000012221,14.389669013819656,0.1024993177193127,0.24337585083728322,0.03984390583255515
0,18.0,35.0,26.91754133140902,26.87657021763207,26.897055774520545,0.04097111377694773,0.05000000000023874,0.0646423403362492,5.110815845884399,5.113471783612492,5.112143814748445,0.0026559377280932495,-5.10919511543932,101.24812592833256,13.047281981656425,0.0,sds_L160,160.0,outer,158.99046547057517,0.10000000000047748,nan,nan,nan,nan
1,35.0,53.0,43.07401316725786,43.044211078699306,43.05911212297858,0.029802088558554374,0.05000000000023874,0.058207941747460815,9.310788678848446,9.229071110402936,9.26992989462569,0.08171756844551048,-9.219555681875502,325.63464135313137,48.91285992527193,1.0,sds_L160,160.0,outer,158.99046547057517,0.10000000000047748,16.162056348458037,0.0869873361278713,1.8133155542068486,3.748892680792829
2,53.0,69.0,62.72228026748701,62.719570718516536,62.72092549300177,0.002709548970472042,0.05000000000023874,0.05007336273556291,1.3194787848571043,1.3376601814659062,1.3285694831615054,0.018181396608801803,1.251247428736306,6.54149699277656,1.5477863823676965,0.0,sds_L160,160.0,outer,158.99046547057517,0.10000000000047748,19.66181337002319,0.07678219935716254,0.1433203377224841,0.03164375145375619
3,69.0,86.0,77.04697499505092,77.01727830609211,77.03212665057151,0.029696688958807727,0.05000000000023874,0.05815404831256416,0.3165231278553803,0.3146189261056437,0.315571026980512,0.0019042017497366004,0.31498069148695523,0.358229088402017,0.06161190118892121,1.0,sds_L160,160.0,outer,158.99046547057517,0.10000000000047748,14.31120115756974,0.07674135124421062,0.23752692725529817,0.039806462888419776
